3.70176e-11	1.28941e-10	6.14308e-10	2.37493e-09	7.02187e-09	1.53854e-08	2.52199e-08	3.21144e-08	3.44795e-08	3.20928e-08	2.51785e-08	1.5338e-08	6.97726e-09	2.33931e-09	5.86198e-10	1.11616e-10	
3.71637e-11	1.29771e-10	6.16971e-10	2.379e-09	7.021e-09	1.53728e-08	2.52057e-08	3.21229e-08	3.45078e-08	3.21007e-08	2.51633e-08	1.53242e-08	6.97538e-09	2.34263e-09	5.88358e-10	1.12184e-10	
3.73088e-11	1.30595e-10	6.19607e-10	2.38302e-09	7.02014e-09	1.53603e-08	2.51918e-08	3.21313e-08	3.45358e-08	3.21085e-08	2.51483e-08	1.53106e-08	6.97349e-09	2.3459e-09	5.90492e-10	1.12746e-10	
3.74529e-11	1.31412e-10	6.22219e-10	2.38699e-09	7.01927e-09	1.5348e-08	2.51781e-08	3.21397e-08	3.45635e-08	3.21162e-08	2.51335e-08	1.52971e-08	6.97159e-09	2.34912e-09	5.926e-10	1.13303e-10	
3.7596e-11	1.32223e-10	6.24805e-10	2.39092e-09	7.0184e-09	1.53359e-08	2.51646e-08	3.21479e-08	3.45908e-08	3.21238e-08	2.51188e-08	1.52838e-08	6.96968e-09	2.35228e-09	5.9468e-10	1.13853e-10	
3.77381e-11	1.33028e-10	6.27365e-10	2.39479e-09	7.01754e-09	1.53239e-08	2.51512e-08	3.2156e-08	3.46178e-08	3.21313e-08	2.51044e-08	1.52706e-08	6.96777e-09	2.3554e-09	5.96735e-10	1.14398e-10	
3.78794e-11	1.33827e-10	6.29901e-10	2.39863e-09	7.01667e-09	1.53121e-08	2.51381e-08	3.2164e-08	3.46444e-08	3.21387e-08	2.50902e-08	1.52576e-08	6.96584e-09	2.35847e-09	5.98764e-10	1.14936e-10	
3.80199e-11	1.3462e-10	6.32412e-10	2.40241e-09	7.0158e-09	1.53004e-08	2.51252e-08	3.2172e-08	3.46707e-08	3.2146e-08	2.50761e-08	1.52447e-08	6.96391e-09	2.36148e-09	6.00768e-10	1.1547e-10	
3.81595e-11	1.35406e-10	6.34899e-10	2.40616e-09	7.01493e-09	1.52889e-08	2.51124e-08	3.21798e-08	3.46967e-08	3.21532e-08	2.50622e-08	1.5232e-08	6.96198e-09	2.36445e-09	6.02746e-10	1.15997e-10	
3.82984e-11	1.36187e-10	6.37362e-10	2.40986e-09	7.01407e-09	1.52776e-08	2.50998e-08	3.21876e-08	3.47224e-08	3.21603e-08	2.50485e-08	1.52194e-08	6.96003e-09	2.36737e-09	6.047e-10	1.16519e-10	
3.84365e-11	1.36961e-10	6.39801e-10	2.41351e-09	7.0132e-09	1.52664e-08	2.50875e-08	3.21953e-08	3.47477e-08	3.21674e-08	2.5035e-08	1.52069e-08	6.95808e-09	2.37025e-09	6.06628e-10	1.17035e-10	
3.85739e-11	1.37729e-10	6.42216e-10	2.41712e-09	7.01234e-09	1.52554e-08	2.50753e-08	3.22029e-08	3.47727e-08	3.21743e-08	2.50216e-08	1.51946e-08	6.95613e-09	2.37308e-09	6.08532e-10	1.17546e-10	
3.87106e-11	1.38492e-10	6.44607e-10	2.4207e-09	7.01148e-09	1.52445e-08	2.50633e-08	3.22104e-08	3.47975e-08	3.21811e-08	2.50084e-08	1.51824e-08	6.95417e-09	2.37586e-09	6.10412e-10	1.18051e-10	
3.88465e-11	1.39249e-10	6.46976e-10	2.42422e-09	7.01063e-09	1.52337e-08	2.50514e-08	3.22178e-08	3.48219e-08	3.21879e-08	2.49954e-08	1.51704e-08	6.9522e-09	2.3786e-09	6.12268e-10	1.18551e-10	
3.89818e-11	1.39999e-10	6.49321e-10	2.42771e-09	7.00977e-09	1.52231e-08	2.50398e-08	3.22252e-08	3.4846e-08	3.21945e-08	2.49825e-08	1.51585e-08	6.95023e-09	2.38129e-09	6.141e-10	1.19045e-10	
3.91165e-11	1.40744e-10	6.51643e-10	2.43116e-09	7.00892e-09	1.52126e-08	2.50283e-08	3.22325e-08	3.48698e-08	3.22011e-08	2.49698e-08	1.51467e-08	6.94826e-09	2.38394e-09	6.15909e-10	1.19534e-10	
3.92504e-11	1.41483e-10	6.53942e-10	2.43457e-09	7.00808e-09	1.52023e-08	2.5017e-08	3.22397e-08	3.48933e-08	3.22076e-08	2.49572e-08	1.5135e-08	6.94629e-09	2.38654e-09	6.17694e-10	1.20018e-10	
3.93837e-11	1.42216e-10	6.56219e-10	2.43794e-09	7.00724e-09	1.51921e-08	2.50058e-08	3.22468e-08	3.49165e-08	3.2214e-08	2.49449e-08	1.51235e-08	6.94431e-09	2.38911e-09	6.19457e-10	1.20497e-10	
3.95164e-11	1.42944e-10	6.58474e-10	2.44127e-09	7.0064e-09	1.51821e-08	2.49949e-08	3.22538e-08	3.49395e-08	3.22203e-08	2.49326e-08	1.51121e-08	6.94233e-09	2.39163e-09	6.21196e-10	1.2097e-10	
3.96484e-11	1.43666e-10	6.60707e-10	2.44456e-09	7.00557e-09	1.51722e-08	2.49841e-08	3.22608e-08	3.49621e-08	3.22265e-08	2.49205e-08	1.51008e-08	6.94035e-09	2.39411e-09	6.22913e-10	1.21438e-10	
3.97797e-11	1.44382e-10	6.62918e-10	2.44781e-09	7.00475e-09	1.51624e-08	2.49734e-08	3.22677e-08	3.49845e-08	3.22327e-08	2.49086e-08	1.50897e-08	6.93837e-09	2.39655e-09	6.24608e-10	1.21901e-10	
3.99104e-11	1.45092e-10	6.65107e-10	2.45103e-09	7.00393e-09	1.51527e-08	2.49629e-08	3.22745e-08	3.50066e-08	3.22387e-08	2.48968e-08	1.50787e-08	6.93638e-09	2.39894e-09	6.26281e-10	1.22359e-10	
4.00405e-11	1.45797e-10	6.67275e-10	2.45421e-09	7.00312e-09	1.51432e-08	2.49526e-08	3.22812e-08	3.50285e-08	3.22447e-08	2.48852e-08	1.50678e-08	6.9344e-09	2.4013e-09	6.27932e-10	1.22812e-10	
4.01699e-11	1.46496e-10	6.69422e-10	2.45735e-09	7.00231e-09	1.51339e-08	2.49424e-08	3.22879e-08	3.505e-08	3.22506e-08	2.48737e-08	1.5057e-08	6.93241e-09	2.40362e-09	6.29561e-10	1.2326e-10	
4.02986e-11	1.47189e-10	6.71547e-10	2.46046e-09	7.00151e-09	1.51246e-08	2.49324e-08	3.22945e-08	3.50713e-08	3.22564e-08	2.48623e-08	1.50463e-08	6.93043e-09	2.4059e-09	6.31169e-10	1.23702e-10	
4.04267e-11	1.47877e-10	6.73652e-10	2.46353e-09	7.00071e-09	1.51155e-08	2.49225e-08	3.2301e-08	3.50924e-08	3.22622e-08	2.48511e-08	1.50358e-08	6.92844e-09	2.40814e-09	6.32756e-10	1.2414e-10	
4.05541e-11	1.48559e-10	6.75736e-10	2.46657e-09	6.99992e-09	1.51065e-08	2.49127e-08	3.23074e-08	3.51131e-08	3.22678e-08	2.484e-08	1.50253e-08	6.92646e-09	2.41035e-09	6.34322e-10	1.24573e-10	
4.06809e-11	1.49236e-10	6.778e-10	2.46957e-09	6.99914e-09	1.50976e-08	2.49032e-08	3.23138e-08	3.51337e-08	3.22734e-08	2.48291e-08	1.5015e-08	6.92447e-09	2.41251e-09	6.35868e-10	1.25001e-10	
4.0807e-11	1.49908e-10	6.79843e-10	2.47254e-09	6.99837e-09	1.50888e-08	2.48937e-08	3.23201e-08	3.51539e-08	3.22789e-08	2.48182e-08	1.50048e-08	6.92249e-09	2.41464e-09	6.37392e-10	1.25424e-10	
4.09324e-11	1.50573e-10	6.81867e-10	2.47548e-09	6.9976e-09	1.50802e-08	2.48844e-08	3.23264e-08	3.5174e-08	3.22844e-08	2.48076e-08	1.49947e-08	6.9205e-09	2.41674e-09	6.38897e-10	1.25842e-10	
4.10571e-11	1.51234e-10	6.8387e-10	2.47838e-09	6.99685e-09	1.50717e-08	2.48752e-08	3.23326e-08	3.51937e-08	3.22897e-08	2.4797e-08	1.49847e-08	6.91852e-09	2.41879e-09	6.40382e-10	1.26255e-10	
